rust_file	parity_claim	c_source	rust_lines	verdict	claim_check	cover_pct	patterns	note	risk	best
src/arch/x86/events/intel/core.rs	stub	arch/x86/events/intel/core.c	57	STUB	ok	5	P1,P2	Constants and struct defs only (57L).		
src/arch/x86/events/intel/cstate.rs	complete	arch/x86/events/intel/cstate.c	1488	PARTIAL	over	45	P3,P4	Event/buffer logic present but claims exceed C coverage (1488L, 28 fns).	Large C file; Rust covers subset of init/config paths, misses runtime handlers.	
src/arch/x86/events/intel/ds.rs	stub	arch/x86/events/intel/ds.c	48	STUB	ok	5	P1,P2	Constants and struct defs only (48L).		
src/arch/x86/events/intel/knc.rs	complete	arch/x86/events/intel/knc.c	367	PARTIAL	over	40	P3,P4	Config/init logic only; runtime behavior skipped (367L, 17 fns).		
src/arch/x86/events/intel/lbr.rs	stub	arch/x86/events/intel/lbr.c	55	STUB	ok	5	P1,P2	Constants and struct defs only (55L).		
src/arch/x86/events/intel/mod.rs	partial	arch/x86/events/intel	34	INDEX	ok	0		Aggregator module, not analyzed.		
src/arch/x86/events/intel/p4.rs	stub	arch/x86/events/intel/p4.c	38	STUB	ok	5	P1,P2	Constants and struct defs only (38L).		
src/arch/x86/events/intel/p6.rs	complete	arch/x86/events/intel/p6.c	277	SHELL	over	20	P1,P2,P7	Event tables and defs; source-text tests (277L, 43 consts).	Tests check C source strings, not behavior parity.	
src/arch/x86/events/intel/pt.rs	stub	arch/x86/events/intel/pt.c	49	STUB	ok	5	P1,P2	Constants and struct defs only (49L).		
src/arch/x86/events/intel/uncore.rs	stub	arch/x86/events/intel/uncore.c	56	STUB	ok	5	P1,P2	Constants and struct defs only (56L).		
src/arch/x86/events/intel/uncore_discovery.rs	stub	arch/x86/events/intel/uncore_discovery.c	43	STUB	ok	5	P1,P2	Constants and struct defs only (43L).		
src/arch/x86/events/intel/uncore_nhmex.rs	stub	arch/x86/events/intel/uncore_nhmex.c	35	STUB	ok	5	P1,P2	Constants and struct defs only (35L).		
src/arch/x86/events/intel/uncore_snb.rs	stub	arch/x86/events/intel/uncore_snb.c	34	STUB	ok	5	P1,P2	Constants and struct defs only (34L).		
src/arch/x86/events/intel/uncore_snbep.rs	stub	arch/x86/events/intel/uncore_snbep.c	34	STUB	ok	5	P1,P2	Constants and struct defs only (34L).		
src/arch/x86/events/mod.rs	complete	arch/x86/events	88	INDEX	ok	0		Aggregator module, not analyzed.		
src/arch/x86/events/msr.rs	complete	arch/x86/events/msr.c	528	PARTIAL	over	40	P3,P4	Config/init logic only; runtime behavior skipped (528L, 21 fns).		
src/arch/x86/events/probe.rs	complete	arch/x86/events/probe.c	71	CONSTS	over	5	P1	Constants only (71L).		
src/arch/x86/events/rapl.rs	stub	arch/x86/events/rapl.c	64	STUB	ok	5	P1,P2	Constants and struct defs only (64L).		
src/arch/x86/events/utils.rs	complete	arch/x86/events/utils.c	478	PARTIAL	over	40	P3,P4	Config/init logic only; runtime behavior skipped (478L, 20 fns).		
src/arch/x86/events/zhaoxin/core.rs	complete	arch/x86/events/zhaoxin/core.c	827	PARTIAL	over	45	P3,P4	Event/buffer logic present but claims exceed C coverage (827L, 25 fns).	Large C file; Rust covers subset of init/config paths, misses runtime handlers.	
src/arch/x86/events/zhaoxin/mod.rs	complete	arch/x86/events/zhaoxin	113	INDEX	ok	0		Aggregator module, not analyzed.		
src/arch/x86/hyperv/hv_apic.rs	stub	arch/x86/hyperv/hv_apic.c	60	STUB	ok	5	P1,P2	Constants and struct defs only (60L).		
src/arch/x86/hyperv/hv_crash.rs	stub	arch/x86/hyperv/hv_crash.c	59	STUB	ok	5	P1,P2	Constants and struct defs only (59L).		
src/arch/x86/hyperv/hv_init.rs	stub	arch/x86/hyperv/hv_init.c	81	STUB	ok	5	P1,P2	Constants and struct defs only (81L).		
src/arch/x86/hyperv/hv_spinlock.rs	complete	arch/x86/hyperv/hv_spinlock.c	243	PARTIAL	ok	50	P3,P4	Helper functions for data config (243L, 9 fns).		
src/arch/x86/hyperv/hv_vtl.rs	stub	arch/x86/hyperv/hv_vtl.c	45	STUB	ok	5	P1,P2	Constants and struct defs only (45L).		
src/arch/x86/hyperv/irqdomain.rs	stub	arch/x86/hyperv/irqdomain.c	43	STUB	ok	5	P1,P2	Constants and struct defs only (43L).		
src/arch/x86/hyperv/ivm.rs	stub	arch/x86/hyperv/ivm.c	51	STUB	ok	5	P1,P2	Constants and struct defs only (51L).		
src/arch/x86/hyperv/mmu.rs	stub	arch/x86/hyperv/mmu.c	59	STUB	ok	5	P1,P2	Constants and struct defs only (59L).		
src/arch/x86/hyperv/mod.rs	complete	arch/x86/hyperv	50	INDEX	ok	0		Aggregator module, not analyzed.		
src/arch/x86/hyperv/mshv_asm_offsets.rs	complete	arch/x86/hyperv/mshv-asm-offsets.c	52	CONSTS	over	5	P1	Constants only (52L).		
src/arch/x86/hyperv/nested.rs	complete	arch/x86/hyperv/nested.c	320	PARTIAL	ok	50	P3,P4	Helper functions for data config (320L, 9 fns).		
src/arch/x86/include/asm/io.rs	complete	arch/x86/include/asm/io.h	776	FULL	ok	85	P4,P5	Port I/O and MMIO via inline ASM (776L, 129 unsafe).		Option<> validity checks instead of void returns.
src/arch/x86/include/asm/mod.rs	partial	arch/x86/include/asm	5	INDEX	ok	0		Aggregator module, not analyzed.		
src/arch/x86/include/mod.rs	partial	arch/x86/include	6	INDEX	ok	0		Aggregator module, not analyzed.		
src/arch/x86/include/uapi/asm/bootparam.rs	partial	arch/x86/include/uapi/asm/bootparam.h	716	PARTIAL	ok	60	P3,P4	Alternative instruction logic; skips runtime mutation (716L, 0 unsafe).		
src/arch/x86/include/uapi/asm/mod.rs	partial	arch/x86/include/uapi/asm	5	INDEX	ok	0		Aggregator module, not analyzed.		
src/arch/x86/include/uapi/mod.rs	partial	arch/x86/include/uapi	5	INDEX	ok	0		Aggregator module, not analyzed.		
src/arch/x86/kernel/acpi.rs	complete	arch/x86/kernel	1632	INDEX	ok	0		Aggregator module, not analyzed.		
src/arch/x86/kernel/acpi_apei.rs	complete	arch/x86/kernel/acpi/apei.c	114	SHELL	over	15	P1,P2,P3	Data shapes + pure helpers; no kernel integration (114L).		
src/arch/x86/kernel/acpi_apei_exact.rs	complete	arch/x86/kernel/acpi/apei.c	77	CONSTS	over	5	P1	Constants only (77L).		
src/arch/x86/kernel/acpi_cppc.rs	complete	arch/x86/kernel	229	INDEX	ok	0		Aggregator module, not analyzed.		
src/arch/x86/kernel/acpi_cstate.rs	complete	arch/x86/kernel	67	INDEX	ok	0		Aggregator module, not analyzed.		
src/arch/x86/kernel/acpi_madt_wakeup.rs	complete	arch/x86/kernel	55	INDEX	ok	0		Aggregator module, not analyzed.		
src/arch/x86/kernel/acpi_sleep.rs	complete	arch/x86/kernel	61	INDEX	ok	0		Aggregator module, not analyzed.		
src/arch/x86/kernel/alternative.rs	partial	arch/x86/kernel/alternative.c	706	PARTIAL	ok	60	P3,P4	Alternative instruction logic; skips runtime mutation (706L, 6 unsafe).		
src/arch/x86/kernel/amd_gart_64.rs	complete	arch/x86/kernel/amd_gart_64.c	195	SHELL	over	15	P1,P2,P3	Data shapes + pure helpers; no kernel integration (195L).		
src/arch/x86/kernel/amd_nb.rs	complete	arch/x86/kernel/amd_nb.c	302	SHELL	over	15	P1,P2,P8	SHELL: constants + structs, exported stubs		
src/arch/x86/kernel/amd_node.rs	complete	arch/x86/kernel/amd_node.c	193	STUB	over	26	P3,P4,P5,P7	STUB: 14 fns, cover 26%		
src/arch/x86/kernel/aperture_64.rs	complete	arch/x86/kernel/aperture_64.c	180	SHELL	over	90	P2,P3,P5	SHELL: pure aperture logic, no kernel plumbing		
src/arch/x86/kernel/apic.rs	complete	arch/x86/kernel	589	INDEX	ok	0		Aggregator file		
src/arch/x86/kernel/apic/init.rs	complete	arch/x86/kernel/apic/init.c	130	PARTIAL	ok	50	P4,P5,P7	PARTIAL: 3 fns, cover 50%		
src/arch/x86/kernel/apic/probe_32.rs	complete	arch/x86/kernel/apic/probe_32.c	105	STUB	over	100	P3,P4,P5,P7	STUB: 6 fns, cover 100%		
src/arch/x86/kernel/apic_common.rs	complete	arch/x86/kernel/apic/apic_common.c	77	FULL	ok	75	P3,P4,P7	FULL: 7 fns, cover 75%		
src/arch/x86/kernel/apic_flat_64.rs	complete	arch/x86/kernel	39	INDEX	ok	0		Aggregator file		
src/arch/x86/kernel/apic_flat_64_exact.rs	complete	arch/x86/kernel/apic/apic_flat_64.c	66	STUB	over	100	P1,P3,P4,P7	STUB: 4 fns, cover 100%		
src/arch/x86/kernel/apic_hw_nmi.rs	complete	arch/x86/kernel/apic/hw_nmi.c	55	STUB	over	0	P3,P7	STUB: 4 fns, cover 0%		
src/arch/x86/kernel/apic_io_apic.rs	complete	arch/x86/kernel	165	INDEX	ok	0		Aggregator file		
src/arch/x86/kernel/apic_msi.rs	complete	arch/x86/kernel	46	INDEX	ok	0		Aggregator file		
src/arch/x86/kernel/apic_noop.rs	complete	arch/x86/kernel/apic/apic_noop.c	76	PARTIAL	over	30	P3,P4,P7	PARTIAL: 6 fns, cover 30%		
src/arch/x86/kernel/apic_numachip.rs	complete	arch/x86/kernel	52	INDEX	ok	0		Aggregator file		
src/arch/x86/kernel/apic_probe_32.rs	complete	arch/x86/kernel	35	INDEX	ok	0		Aggregator file		
src/arch/x86/kernel/apic_probe_64.rs	complete	arch/x86/kernel/apic/probe_64.c	105	FULL	ok	100	P3,P4,P5,P7	FULL: 5 fns, cover 100%		
src/arch/x86/kernel/apic_timer.rs	partial	arch/x86/kernel	505	INDEX	ok	0		Aggregator file		
src/arch/x86/kernel/apic_vector.rs	complete	arch/x86/kernel	68	INDEX	ok	0		Aggregator file		
src/arch/x86/kernel/apic_x2apic_cluster.rs	complete	arch/x86/kernel	73	INDEX	ok	0		Aggregator file		
src/arch/x86/kernel/apic_x2apic_phys.rs	complete	arch/x86/kernel	85	INDEX	ok	0		Aggregator file		
src/arch/x86/kernel/apic_x2apic_savic.rs	complete	arch/x86/kernel	82	INDEX	ok	0		Aggregator file		
src/arch/x86/kernel/apic_x2apic_uv_x.rs	complete	arch/x86/kernel	56	INDEX	ok	0		Aggregator file		
src/arch/x86/kernel/apm_32.rs	complete	arch/x86/kernel/apm_32.c	316	STUB	over	0	P1,P3,P4,P5	STUB: 16 fns, cover 0%		
src/arch/x86/kernel/asm_offsets_32.rs	complete	arch/x86/kernel/asm-offsets_32.c	108	SHELL	over	0	P1,P4,P7	SHELL: 2 fns, cover 0%		
src/arch/x86/kernel/asm_offsets_64.rs	complete	arch/x86/kernel/asm-offsets_64.c	131	SHELL	over	0	P1,P4,P7	SHELL: 2 fns, cover 0%		
src/arch/x86/kernel/audit_64.rs	complete	arch/x86/kernel/audit_64.c	108	STUB	over	66	P1,P3,P4,P7	STUB: 6 fns, cover 66%		
src/arch/x86/kernel/bootflag.rs	complete	arch/x86/kernel/bootflag.c	62	PARTIAL	over	25	P1,P3,P4,P7	PARTIAL: 6 fns, cover 25%		
src/arch/x86/kernel/callthunks.rs	complete	arch/x86/kernel/callthunks.c	279	STUB	over	19	P3,P4,P5,P7	STUB: 21 fns, cover 19%		
src/arch/x86/kernel/cet.rs	complete	arch/x86/kernel/cet.c	292	STUB	over	28	P1,P3,P4,P5	STUB: 17 fns, cover 28%, 8 unsafe		
src/arch/x86/kernel/cfi.rs	complete	arch/x86/kernel/cfi.c	139	STUB	over	50	P3,P4,P5,P7	STUB: 9 fns, cover 50%		
src/arch/x86/kernel/check.rs	complete	arch/x86/kernel/check.c	215	FULL	ok	62	P3,P4,P5,P7	FULL: 17 fns, cover 62%		
src/arch/x86/kernel/compat.rs	partial	arch/x86/kernel	77	INDEX	ok	0		Aggregator file		
src/arch/x86/kernel/cpu/acrn.rs	complete	arch/x86/kernel/cpu/acrn.c	89	STUB	over	50	P1,P3,P4,P7	STUB: 5 fns, cover 50%		
src/arch/x86/kernel/cpu/amd_cache_disable.rs	complete	arch/x86/kernel/cpu/amd_cache_disable.c	91	STUB	over	0	P1,P3,P4,P5	STUB: 4 fns, cover 0%		
src/arch/x86/kernel/cpu/aperfmperf.rs	complete	arch/x86/kernel/cpu/aperfmperf.c	60	STUB	over	0	P3,P4,P7	STUB: 4 fns, cover 0%		
src/arch/x86/kernel/cpu/bhyve.rs	complete	arch/x86/kernel/cpu/bhyve.c	76	STUB	over	75	P1,P3,P4,P7	STUB: 5 fns, cover 75%		
src/arch/x86/kernel/cpu/bugs.rs	complete	arch/x86/kernel/cpu/bugs.c	110	SHELL	over	0	P3,P4,P5,P7	SHELL: 4 fns, cover 0%		
src/arch/x86/kernel/cpu/bus_lock.rs	complete	arch/x86/kernel/cpu/bus_lock.c	84	SHELL	over	0	P3,P4,P5,P7	SHELL: 4 fns, cover 0%		
src/arch/x86/kernel/cpu/cacheinfo.rs	complete	arch/x86/kernel/cpu/cacheinfo.c	81	STUB	over	0	P3,P4,P5,P7	STUB: 4 fns, cover 0%		
src/arch/x86/kernel/cpu/common.rs	partial	arch/x86/kernel/cpu/common.c	422	STUB	ok	0	P1,P3,P4,P5	STUB: 18 fns, cover 0%, 5 unsafe		
src/arch/x86/kernel/cpu/cpu_match.rs	complete	arch/x86/kernel/cpu/match.c	372	STUB	over	0	P1,P3,P4,P5	STUB: 16 fns, cover 0%, 4 unsafe		
src/arch/x86/kernel/cpu/cpuid_0x2_table.rs	complete	arch/x86/kernel/cpu/cpuid_0x2_table.c	107	STUB	over	0	P3,P4,P5,P7	STUB: 3 fns, cover 0%		
src/arch/x86/kernel/cpu/cpuid_deps.rs	complete	arch/x86/kernel/cpu/cpuid-deps.c	77	SHELL	over	0	P3,P4,P5,P7	SHELL: 4 fns, cover 0%		
src/arch/x86/kernel/cpu/cyrix.rs	complete	arch/x86/kernel/cpu/cyrix.c	79	STUB	over	0	P1,P2,P3,P4	STUB: 2 fns, cover 0%		
src/arch/x86/kernel/cpu/debugfs.rs	complete	arch/x86/kernel/cpu/debugfs.c	67	SHELL	over	0	P4,P5,P7	SHELL: 5 fns, cover 0%		
src/arch/x86/kernel/cpu/feat_ctl.rs	complete	arch/x86/kernel/cpu/feat_ctl.c	72	SHELL	over	0	P1,P3,P4,P7	SHELL: 5 fns, cover 0%		
src/arch/x86/kernel/cpu/hypervisor.rs	complete	arch/x86/kernel/cpu/hypervisor.c	238	FULL	ok	100	P1,P3,P4,P5	FULL: 10 fns, cover 100%, 2 unsafe		
src/arch/x86/kernel/cpu/intel_epb.rs	complete	arch/x86/kernel/cpu/intel_epb.c	71	SHELL	over	0	P3,P4,P5,P7	SHELL: 5 fns, cover 0%		
src/arch/x86/kernel/cpu/mce/apei.rs	complete	arch/x86/kernel/cpu/mce/apei.c	246	FULL	ok	100	P4,P5,P7	FULL: 22 fns, cover 100%		
src/arch/x86/kernel/cpu/mce/dev_mcelog.rs	complete	arch/x86/kernel/cpu/mce/dev-mcelog.c	180	SHELL	over	0	P4,P5,P6,P7	SHELL: 13 fns, cover 0%		
src/arch/x86/kernel/cpu/mce/genpool.rs	complete	arch/x86/kernel/cpu/mce/genpool.c	131	PARTIAL	over	25	P4,P5,P7	PARTIAL: 14 fns, cover 25%		
src/arch/x86/kernel/cpu/mce/inject.rs	complete	arch/x86/kernel/cpu/mce/inject.c	229	SHELL	over	0	P4,P5,P7	SHELL: 17 fns, cover 0%		
src/arch/x86/kernel/cpu/mce/mce_amd.rs	complete	arch/x86/kernel/cpu/mce	444	FULL	ok	80	P4,P5	16fn, 444L, 20const, 5struct		
src/arch/x86/kernel/cpu/mce/mce_core.rs	complete	arch/x86/kernel/cpu/mce	714	FULL	ok	80	P4,P5	60fn, 714L, 100const, 13struct		
src/arch/x86/kernel/cpu/mce/mce_intel.rs	complete	arch/x86/kernel/cpu/mce	245	FULL	ok	80	P4,P5	15fn, 245L, 20const, 2struct		
src/arch/x86/kernel/cpu/mce/mod.rs	partial	arch/x86/kernel/cpu/mce	49	INDEX	ok	0		Module aggregator		
src/arch/x86/kernel/cpu/mce/p5.rs	complete	arch/x86/kernel/cpu/mce/p5.c	115	FULL	ok	80	P4,P5	8fn, 115L, 3const, 2struct		
src/arch/x86/kernel/cpu/mce/severity.rs	complete	arch/x86/kernel/cpu/mce/severity.c	382	FULL	ok	80	P4,P5	9fn, 382L, 1const, 3struct		
src/arch/x86/kernel/cpu/mce/threshold.rs	complete	arch/x86/kernel/cpu/mce/threshold.c	260	FULL	ok	80	P4,P5	15fn, 260L, 5const, 3struct		
src/arch/x86/kernel/cpu/mce/winchip.rs	complete	arch/x86/kernel/cpu/mce/winchip.c	53	FULL	ok	80	P4,P5	4fn, 53L, 5const, 2struct		
src/arch/x86/kernel/cpu/microcode/amd.rs	stub	arch/x86/kernel/cpu/microcode/amd.c	81	STUB	ok	25	P8			
src/arch/x86/kernel/cpu/microcode/core.rs	stub	arch/x86/kernel/cpu/microcode/core.c	101	STUB	ok	25	P8			
src/arch/x86/kernel/cpu/microcode/intel.rs	stub	arch/x86/kernel/cpu/microcode/intel.c	92	STUB	ok	25	P8			
src/arch/x86/kernel/cpu/microcode/mod.rs	partial	arch/x86/kernel/cpu/microcode	9	INDEX	ok	0		Module aggregator		
src/arch/x86/kernel/cpu/mod.rs	complete	arch/x86/kernel/cpu	387	INDEX	ok	0		Module aggregator		
src/arch/x86/kernel/cpu/mtrr/amd.rs	complete	arch/x86/kernel/cpu/mtrr/amd.c	67	FULL	ok	80	P4,P5	3fn, 67L, 7const, 1struct		
src/arch/x86/kernel/cpu/mtrr/centaur.rs	complete	arch/x86/kernel/cpu/mtrr/centaur.c	252	FULL	ok	80	P4,P5	9fn, 252L, 9const, 4struct		
src/arch/x86/kernel/cpu/mtrr/cleanup.rs	stub	arch/x86/kernel/cpu/mtrr/cleanup.c	97	STUB	ok	25	P8			
src/arch/x86/kernel/cpu/mtrr/cyrix.rs	complete	arch/x86/kernel/cpu/mtrr/cyrix.c	327	FULL	ok	80	P4,P5	12fn, 327L, 19const, 4struct		
src/arch/x86/kernel/cpu/mtrr/legacy.rs	complete	arch/x86/kernel/cpu/mtrr/legacy.c	233	FULL	ok	80	P4,P5	9fn, 233L, 5const, 6struct		
src/arch/x86/kernel/cpu/mtrr/mod.rs	partial	arch/x86/kernel/cpu/mtrr	16	INDEX	ok	0		Module aggregator		
src/arch/x86/kernel/cpu/mtrr/mtrr_core.rs	complete	arch/x86/kernel/cpu/mtrr	84	FULL	ok	80	P4,P5	6fn, 84L, 1const, 2struct		
src/arch/x86/kernel/cpu/mtrr/mtrr_if.rs	complete	arch/x86/kernel/cpu/mtrr	60	FULL	ok	80	P4,P5	4fn, 60L, 0const, 0struct		
src/arch/x86/kernel/cpu/perfctr_watchdog.rs	complete	arch/x86/kernel/cpu/perfctr-watchdog.c	67	FULL	ok	80	P4,P5	5fn, 67L, 2const, 1struct		
src/arch/x86/kernel/cpu/powerflags.rs	complete	arch/x86/kernel/cpu/powerflags.c	49	PARTIAL	ok	50	P3,P4	2fn, 49L, 1const, 0struct		
src/arch/x86/kernel/cpu/proc.rs	complete	arch/x86/kernel/cpu/proc.c	83	FULL	ok	80	P4,P5	4fn, 83L, 0const, 1struct		
src/arch/x86/kernel/cpu/rdrand.rs	complete	arch/x86/kernel/cpu/rdrand.c	48	FULL	ok	80	P4,P5	4fn, 48L, 1const, 0struct		
src/arch/x86/kernel/cpu/resctrl/core.rs	stub	arch/x86/kernel/cpu/resctrl/core.c	51	STUB	ok	25	P8			
src/arch/x86/kernel/cpu/resctrl/ctrlmondata.rs	complete	arch/x86/kernel/cpu/resctrl/ctrlmondata.c	406	FULL	ok	80	P4,P5	16fn, 406L, 8const, 9struct		
src/arch/x86/kernel/cpu/resctrl/intel_aet.rs	stub	arch/x86/kernel/cpu/resctrl/intel_aet.c	50	STUB	ok	25	P8			
src/arch/x86/kernel/cpu/resctrl/mod.rs	partial	arch/x86/kernel/cpu/resctrl	13	INDEX	ok	0		Module aggregator		
src/arch/x86/kernel/cpu/resctrl/monitor.rs	stub	arch/x86/kernel/cpu/resctrl/monitor.c	52	STUB	ok	25	P8			
src/arch/x86/kernel/cpu/resctrl/pseudo_lock.rs	stub	arch/x86/kernel/cpu/resctrl/pseudo_lock.c	40	STUB	ok	25	P8			
src/arch/x86/kernel/cpu/resctrl/rdtgroup.rs	stub	arch/x86/kernel/cpu/resctrl/rdtgroup.c	55	STUB	ok	25	P8			
src/arch/x86/kernel/cpu/scattered.rs	complete	arch/x86/kernel/cpu/scattered.c	100	FULL	ok	80	P4,P5	4fn, 100L, 1const, 3struct		
src/arch/x86/kernel/cpu/sgx/driver.rs	complete	arch/x86/kernel/cpu/sgx/driver.c	521	FULL	ok	80	P4,P5	10fn, 521L, 25const, 9struct		
src/arch/x86/kernel/cpu/sgx/encl.rs	stub	arch/x86/kernel/cpu/sgx/encl.c	84	STUB	ok	25	P8			
src/arch/x86/kernel/cpu/sgx/ioctl.rs	stub	arch/x86/kernel/cpu/sgx/ioctl.c	60	STUB	ok	25	P8			
src/arch/x86/kernel/cpu/sgx/main.rs	stub	arch/x86/kernel/cpu/sgx/main.c	100	STUB	ok	25	P8			
src/arch/x86/kernel/cpu/sgx/mod.rs	partial	arch/x86/kernel/cpu/sgx	12	INDEX	ok	0		Module aggregator		
src/arch/x86/kernel/cpu/sgx/virt.rs	stub	arch/x86/kernel/cpu/sgx/virt.c	60	STUB	ok	25	P8			
src/arch/x86/kernel/cpu/topology.rs	complete	arch/x86/kernel/cpu/topology.c	63	PARTIAL	ok	50	P3,P4	2fn, 63L, 1const, 2struct		
